"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"Greater Uptown","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.440350227901,221.317542561066,196.32277834525,223.297872340426,236.707938820102,226.700251889169,219.655390261274,227.108589371597,218.426802621996,221.822541966427,231.414868105516,225.515463917526,211.354526142436,215.850515463918,234.130982367758,225.471691682464,203.932993445011,195.353074076554,197.040181151525,191.930541368744,203.638648180243,214.04282115869,212.230184005662,207.682619647355,199.59793814433,205.986355788948,195.088161209068,207.682619647355,207.755540166205,204.951296694603,206.997065621024,208.9924120823,218.943298969072,215.827338129496,219.703716995085,224.893917963225,225.024368592366,215.827338129496,214.899713467049,214.187891998008
"Oak Lawn","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.967982924226,189.967982924226,190.898876404494,189.267676767677,189.135556596897,183.982683982684,186.450839328537,200.760933806147,197.757255936675,193.661971830986,190.258751902588,193.303571428571,196.488764044944,198.6908105939,198.356807511737,198.201019217781,198.314606741573,191.418076291275,191.619318181818,197.445891152061,209.577858736777,208.914493632505,205.844110092683,210.093896713615,210.533707865169,211.764530936685,211.846318036286,209.95670995671,211.062590975255,211.062590975255,214.943705220061,214.997243660419,215.381136950904,219.213410702772,225.634178905207,226.71568627451,226.408839779006,224.073616881494,228.882194489419,240.75445894353,251.404494382022,253.052611671091,253.664036076663,253.850541928123,259.723572101185,250.2252217862,254.220779220779,259.345794392523,257.230392156863,259.147474594001,260.746014832796,260.088178245113,272.969008551871,275.011749152457,269.936053854954,258.089500860585,252.529182879377,241.371144555927,243.055555555556,249.900309201407,262.293161768067,269.93006993007,270.448548812665,260.467205750225,262.269503546099,263.962925130166,269.418600457979,268.195218048359
"Woodlake - Briarmeadow","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.904367214715,158.003476245655,150.17794530286,134.370579915134,118.660218046203,113.087176074532,113.207547169811,117.109375,117.109375,116.865758754864,117,112.542833572607,109.758329940646,106.80938558297,106.32431402439,111.301591981132,114.733796296296
"Downtown","Memphis","TN","Memphis","Shelby",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.264248704663,170.180119617722,180.981595092025,173.427331887202,185.894580549369,177.61811722913,167.945514580383,178.674647802165,168.431183830606,168.464146828598,167.608014537872,167.978477578375,164.869722770327,162.332695984704,165.186500888099,173.788819875776,173.788819875776,173.681010434166
"Coral Way","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.2140864347,305.176133519736,306.427120475419,303.775789813024,300.870619834924,300.589622641509,296.803652968037,300.100401606426,286.963906581741,302.90404040404,303.838681085872,293.333333333333,292.248995983936,315.656565656566,303.703344878533,305.519897304236,311.501597444089,315.412532588105,317.557251908397,325,313.071933108034,319.504132231405,319.504132231405,313.838013838014,313.948045013514,329.765398550725,377.525252525253,377.525252525253,371.255086762018,377.525252525253,380.152671755725,329.127358490566,323.333333333333,328.282828282828,324.601100061304,326.210826210826,324.909747292419,327.246827246827,326.210826210826,325.560286751622,328.282828282828,330.839454576157,324.448390664038,325.32132315761,324.909747292419,327.980932070501,328.416266734024,326.38384867767,321.808510638298,331.004232057838,322.944329100478,330.576669201669,333.333333333333,328.776066826427,330.46683046683,324.909747292419
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.761904761905,634.615384615385,623.836126629423,705.55907983039,727.4831243973,735.294117647059,758.75,750,750,756.017609027814,740.494296577947,770.705094066212,760.752688172043,805.577182428386,890.804597701149,842.572229140722,853.539462978031,797.423312883436,917.582417582418,923.772609819121,913.860789980732,912.780898876405,916.401998771941,923.772609819121,923.772609819121,923.772609819121,923.772609819121,910.490132778796,923.772609819121,936.692506459948,893.557422969188,878.7109375
"Central","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.84593837535,114.84593837535,123.651446398185,114.626785966185,123.021301543873,118.52956659063,113.669064748201,115.107913669065,114.388489208633,111.737588652482,119.931506849315,119.931506849315,120.136157337368,120.272314674735,120,120.272314674735,125.135501355014,131.09756097561,140.158780903666
"Downtown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.5,553.771461474037,545.977011494253,545.977011494253,543.766578249337,560.344272844273,555.631868131868,577.215909090909,568.181818181818,567.226890756303,536.532738095238,530.208333333333,544.429708222812,564.179104477612,572.186836518047,584.880636604775,636.363636363636,625.994694960212,607.406960855237,606.060606060606,609.923664122137,645.454545454545,636.464646464646,641.836734693878,651.086956521739,637.40465883323,637.75,640.969696969697,693.518518518518,711.881188118812,716.161616161616,717.383133662203,682.5,650.49024822695,695.876288659794,694.444444444444,710.193452380952,724.817849108552,734.939759036145,749.737962659679,745.454545454545,743.023255813953,744.558258642766,731.332833208302,753.012048192771,743.661971830986,727.55439005439,748.413461538462,743.468992248062,729.177175283733,721.111111111111,721.666666666667,726.549247606019,726.950317124736,722.516946654878,718.832891246684,710.227272727273,718.832891246684,711.780303030303,712.540692066554,730.835289097504,731.395348837209,743.023255813953,814.130434782609,773.426812585499
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.241379310345,532.904411764706,524.842063700974,517.241379310345,537.474593495935,504.841226138032,498.470382572447,498.470382572447,503.304976435818,517.241379310345,517.241379310345,517.092307692308,513.248348203521,532.976827094474,535.372848948375,529.411764705882,545.638945233266,540.29304029304,531.728791034668,572.258627410941,559.701492537313,572.866100323625,553.223456172722,586.767664044399,571.977126610994,571.977126610994,558.411214953271,558.577454343191,573.086803159267,575.431392241165,572.205517873653,553.546592489569,540.280797101449,555.97890372142,563.997338065661,525.423728813559,502.846299810247,529.583422574427,558.766859344894,566.105769230769,566.546762589928,562.69592476489,566.105769230769,558.974358974359,602.564102564103,580.370529021204,578.38785046729,568.627450980392,558.229813664596,558.812531022363,585.125395523263,607.476635514019,594.097172423684,593.167701863354
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.72800896011,250.314465408805,248.016922263353,252.584100732945,259.966505784221,269.775678866588,274.639327821716,274.639327821716,273.59437751004,269.761606022585,290.798519301957,285.734962337139,279.953198127925,274.274182695913,271.450858034321,265.371004636405,269.890795631825,271.551724137931,271.428571428571,259.618882262497,266.860465116279,269.830883276259,259.974268563213,265.000465137478,266.645253142579,254.924480927839,261.487776928953,261.237037716803,257.019665087584,257.749577484769,255.710876235936,255.710876235936
"Financial District","New York","NY","New York-Newark-Jersey City","New York",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1173.54187972801,1220.14767932489,1180.68524373208,1180.68524373208,1216.13300492611,1149.25373134328,1163.61071932299,1222.29064039409,1249.51057165231,1249.16666666667,1285.71428571429,1470.58823529412,1509.33919659649,1597.22222222222,1598.1148243359,1681.96397144114,1616.55048949557,1661.45833333333,1661.45833333333,1614.73087818697,1700,1703.4555027407,1709.83167111486,1756.37393767705,1751.1961722488,1713.4219913965,1709.83167111486,1658.47886111808,1692.86577992745,1682.01133144476,1749.52358755707,1759.98216479301,1763.59039190898,1799.43100995733,1802.23011473011,1800.92592592593,1854.63418341894,1841.19677790564,1841.19677790564,1816.92732290708,1844.66715686113,1862.73741653488,1855.50935550936,1884.25925925926,1898.28080229226,1889.86658619159,1915.8720800955,1903.1092923498,1894.95365602472,1898.50748975373,1898.73417721519,1911.51769292861,1931.82558879544,1980.98663926002,1958.10254126423,1977.3429454171,1980.98663926002,1958.10254126423,1968.40120243828
"McCully-Moiliili","Honolulu","HI","Urban Honolulu","Honolulu",22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.986013986014,646.666666666667,687.836279102783,661.73752310536,686.09022556391,665.567520496156,655.723905723906,638.047138047138,641.574400816545,632.53818890661,638.384646141543,642.622950819672,617.886178861789,622.685185185185,608.843537414966,623.618021006081
"Flatiron District","New York","NY","New York-Newark-Jersey City","New York",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.23514351166,1762.34979973298,1726.66666666667,1879.89944592653,1897.87532137389,1918.18181818182,1816.23931623932,1856.06060606061,1759.86984453421,1846.24017957351,1810.52929075528,1828.14992025518,1950.6320810972,2185.31468531469,2025.3807106599,2010.29532414488,2033.80588876772,1980.45267489712,1980.45267489712,2010.10113780025,1964.08529741863,1992.14365881033,1980.45267489712,2013.95825159481,2046.62015350753,2077.85691402579,2100.06257901391,2047.41379310345,2076.31874298541,2104.3771043771,2112.17948717949,2101.12515802781,2048.16865233532,2047.41379310345,2076.31874298541,2018.31213525904,2076.31874298541,2117.94871794872,2114.36170212766,2120.5421059482,2128.12960235641,2126.01170383307,2107.69230769231,2122.8443385523,2114.36170212766,2120.5421059482,2121.79487179487,2132.45972316769,2146.9465648855,2125.36153680121
"Winchester","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.220943613349,132.282471626734,138.58764186633,144.927536231884,143.631778058008,144.279657144946,146.675358539765,146.268034066203,147.961880647519,150.524298518741,153.785587756205,177.398160315374
"Brickell","Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",25,281.25,275.229357798165,281.706081081081,282.235294117647,300,288.247410189617,288.120567375887,286.80742162508,290.552325581395,279.98046875,293.707017291066,297.225891677675,300.388335781093,310.993524157031,307.417582417582,307.417582417582,333.333333333333,331.485587583149,339.890523434827,329.543574704865,335.9375,339.646464646465,352.195602349234,357.881136950904,348.708010335917,346.465816917729,354.688474460338,376.743546613185,392.953929539295,391.032771455463,377.804014167651,368.772163120567,393.393773520356,372.945638432364,384.785005512679,393.081761006289,395.828617911607,399.728997289973,398.633257403189,398.070371835825,404.551201011378,412.162162162162,428.356654118427,433.2,436.375321336761,448.304597701149,436.117936117936,451.306413301663,452.319873317498,444.48559111232,451.10540303326,453.677621283255,460.9375,461.378002528445,460.9375,464.190981432361,470.021943573668,467.479674796748,474.186991869919,474.254742547425,472.623919308357,465.115738069133,461.441213653603,461.45251396648,453.276353276353,448.521916411825,447.330447330447,451.954889033785,455.489614243323,454.679040989946,472.351694915254,472.089223286214,463.786289709682,470.223325062035,459.68882602546,461.616161616162,453.181968843222,447.926181871136,445.544554455446,452.380952380952,453.998385053391,460,464.577950418994,461.924055220799,461.852861035422,452.09819121447,451.354401805869,453.105867153063,460,460.653782894737,462.390507518797,461.032388663968,465,465.51690085983,466.623436069576,467.9186228482,469.18123275069,465.058139534884,469.227487883725,468.863049095607,477.605459057072,467.949459207351,467.9186228482,471.756088805434,476.381189948263
"Flamingo Lummus","Miami Beach","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",26,312.831481481481,319.148936170213,306.292014437176,294.044665012407,293.333333333333,282.581798676918,284.739454094293,288.405797101449,290,281.593406593407,286.666666666667,277.555555555556,275.296549108836,278.341167029692,280.898876404494,292.784604881379,304.6875,306.986301369863,308.246912984758,325.23569023569,322.033898305085,331.448412698413,341.782401543257,347.925033467202,331.25,330.972222222222,331.944444444444,351.204777685722,352.449223416965,350.404312668464,357.651663405088,359.493768668246,356.6,322.785386050321,329.912023460411,338.485402651688,355.497746423672,360,360.107095046854,355.555555555556,363.076731749782,368.055555555556,387.794225011279,388.007054673721,398.19696969697,392.857142857143,400.297619047619,402.014927619105,415.896487985213,429.280953279255,425.240054869685,418.809523809524,414.798206278027,415,419.994152046784,415.492957746479,414.893617021277,421.195211038961,434.782608695652,437.5,445.882352941176,436.842105263158,428.265233821445,429.411764705882,434.782608695652,429.361054766734,429.361054766734,429.928315412186,424.468085106383,439.252336448598,450.694578429481,452.562232421342,452.808036794965,443.093869731801,441.543513957307,450.980392156863,454.545454545455,450.837681721792,456.31067961165,451.436388508892,445.547619047619,443.396226415094,445.299782185028,442.638570899768,442.622950819672,434.147491806483,432.692307692308,428.922045936193,427.083333333333,428.39983705264,428.432327166504,427.286356821589,427.135241902858,418.181818181818,413.04347826087,412.078438802577,408.118587449296,406.821705426357,408.77914951989,406.184605045492,413.829787234043,411.321454219868,408.587257617729,414.886909393362,415.254237288136
"Rittenhouse","Philadelphia","PA","Philadelphia-Camden-Wilmington","Philadelphia",27,458.548609587109,462.459194776931,462.459194776931,448.480463096961,446.86305755344,419.061876247505,418.905938123752,417.734384341572,392.357143763677,400.739827373613,420.488466757123,400,399.567517269514,399.814126394052,403.663500678426,410.076530612245,419.318181818182,410.076530612245,390.964535143699,383.079507783258,385.049830124575,410.043765856177,406.315789473684,410.01100110011,380.245398773006,418.695327113079,420.778753138564,382.238084001888,401.38954659393,413.586413586414,411.940265616736,412.017087390222,413.586413586414,389.922078656717,387.216624685139,395.588235294118,438.04780876494,434.06374501992,431.258840169731,424.197060424605,424.242424242424,446.308724832215,477.129521352478,481.59273352794,454.191487026819,451.283130350672,464.133623183747,466.619519094767,480.453149001536,481.993122789216,478.571428571429,463.311470115906,463.041531336972,456.91942466136,469.736842105263,480.64404432133,471.803020528972,446.022727272727,463.850415512465,490.461793122086,514.73660130719,519.8,502.73062304632,487.642276422764,488.41059602649,497.076346544715,498.997995991984,496.601307189542,479.452054794521,478.957915831663,519.431988041854,523.060796645702,553.398058252427,521.879334257975,514.563106796116,522.330097087379,513.571428571429,515.533980582524,534.250585480094,552.904430100172,547.643312101911,566.666666666667,551.599433828733,543.47270170055,558.748296732896,545.454545454545,545.454545454545,483.127765583081,501.535172990488,516.815839585197,500.289690492095,491.400491400491,510.355029585799,547.164179104478,522.238805970149,538.775491144958,527.566771406127,508.543934463023,507.87960107014,509.169873291365,518.333163991059,513.513513513514,510.463426223551,503.030303030303,491.338582677165
"Downtown","Stamford","CT","Bridgeport-Stamford-Norwalk","Fairfield",28,348.596750369276,348.596750369276,319.488817891374,315.589353612167,313.04347826087,305.084745762712,299.439252336449,298.878504672897,290.933694181326,270.542635658915,275.60165199361,279.494382022472,271.120374433231,257.676799007444,270.736434108527,258.687943262411,258.472411998178,253.93734123624,259.009009009009,252.72322543064,253.93734123624,260.384477017167,253.807106598985,251.898734177215,250.739986854102,257.471264367816,254.48413517792,260.545905707196,261.868044878138,269.583817829457,265.957446808511,264.650071718862,270.454545454545,270.542635658915,270.49859055673,270.454545454545,265.78073089701,261.672656401183,261.214165261383,270.542635658915,270.93023255814,270.440251572327,268.625,283.653846153846,270.542635658915,267.442296457129,276.923076923077,274.625060474117,276.923076923077,268.841394825647,265.518258388433,285.474444605779,288.732394366197,297.014925373134,296.828358208955,315.384615384615,291.760632573808,282.229349122158,267.247243854868,268.507462686567,288.897511146227,272.436906636542,270.858071560801,265.83850931677,264.61211477152,264.61211477152,303.114754098361,297.906110283159,276.422764227642,277.473677195788,281.106266713173,277.473677195788,260.504201680672,249.793388429752,290.857142857143,298.611111111111,309.262458471761,335.515548281506,335.283547336629,294.588045234249,300,300,284.854807692308,295.420974889217,344.094700026903,332.254991465883,349.372384937239,357.767726198527,338.89391394237,346.153846153846,349.778493757551,331.604426002766,317.829457364341,313.597002929662,317.829457364341,317.045654736899,317.829457364341,334.993254603481,320,306.349304609797,302.054906161226,304.568527918782,308.130081300813,290.355096746298,303.282850518036
"Waikiki","Honolulu","HI","Urban Honolulu","Honolulu",29,565.789473684211,576.086956521739,576.479971641262,551.875665614954,552.245204158182,552.995391705069,539.956803455724,545.205479452055,534.378314681552,543.589743589744,542.14081160336,528.113665200568,539.867109634552,512.320328542094,530.737704918033,533.928571428571,560.43956043956,549.590551181102,548,545.31490015361,563.258232235702,544.396580511588,551.181102362205,574.349442379182,560.629139072848,550.499155150318,561.629116117851,572.567783094099,556.001822159858,567.32223903177,595.505617977528,613.859649122807,624.560398687249,600.484261501211,604.116222760291,604.116222760291,603.834310314426,604.089219330855,603.907637655417,604.676188612796,627.836611195159,595.026642984014,627.836611195159,644.230769230769,624.080763582966,595.266130480771,597.112860892388,591.085271317829,590.200445434298,575.221238938053,582.107843137255,615.069356872636,618.729096989967,614.773043017,632.075471698113,631.914513100241,614.754098360656,646.666666666667,646.273199703044,649.241146711636,633.397312859885,633.189421601446,629.53995157385,681.693121693122,674.961376858436,667.946257197697,671.067275278634,659.722222222222,663.05256869773,664.957264957265,658.808479532164,657.509157509157,645.833333333333,621.292862255189,646.645648350706,648.648648648649,640.726817042607,644.933753943218,644.933753943218,653.303964757709,677.097178033393,685.466580304599,684.415695999515,697.336561743341,663.943533102412,682.531186957059,698.287907869482,694.890804323257,692.168930390492,707.446808510638,700.287907869482,671.891554702495,685.567010309278,712.187958883994,705.52025262173,725.833488545353,738.498789346247,750,743.727598566308,724.74533106961,720.472440944882,686.976650988167,727.447216890595,725.806451612903,719.19968460477
