"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09"
"North Dallas","Dallas","TX","Dallas-Fort Worth-Arlington","Dallas",87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,161400,189900,184900,201000,179000,199900,190000,190000,179900,189500,199000,199450,180000,189950,185000,164900,192500,195000,192450,182000,197700,205000,229000,229450,207200,225000,222500,219000,219500,246475,225000,235000,239900,230000,230000,249000,247250,232450,242000,234500,252500,258000,260000,258000,250000,239400,235999
"Mid Wilshire","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689000,699000,687000,696500,695000,699000,699000,685000,685000,689450,699000,697000,699000,699000,669000,659000,687000,699000,699000,699000,769900
"South Loop","Chicago","IL","Chicago-Naperville-Elgin","Cook",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257000,249250,250000,269000,250000,264700,275000,320000,330000,329000,329450,360000,329900,329950,329900,307450,319000,319950,339900,319900,339000,339900,333950,339900,349000,342650,349000,319900,3e+05,318900,339450,339000,330000,339900,329900,325000,327000,329900,335000,345000,347900,341000,325000,345850,349362,348940,349900,349900,352875,351000,355000,355400,355000,369900,369400,370000,379450,375000,359500,355000,365000,365000,365000,369500,374900,374900,379450,369900,365000,375000,375000,379000,369900,375000
"Humboldt Park","Chicago","IL","Chicago-Naperville-Elgin","Cook",90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374000,375000,399900,399900,399250,369500,375000,375000,375000,377449.5,399000,418250,419000,425000,405000,405000,410000,399950,399900,399900,397450,375000
"Morningside Heights","New York","NY","New York-Newark-Jersey City","New York",91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595000,545000,545000,529000,514000,529500,520000,520000,530000,545000,539000,545000,575000,575000,597000,597000,595000,679000,675000,650000,650000,659000,650000,655000,655000,660000,660000,695000,650000,672500,699000,699000,696500,680000,687500,672500,665000,665000,650000,709500,750000,709500,699000,724500,742500,717000,717000,725000,735000,749500,749500,780000,775000,757500,799000,8e+05,775000,767500,745000,749000
"Edgewater","Chicago","IL","Chicago-Naperville-Elgin","Cook",92,2e+05,214000,214900,209900,199949.5,189900,191000,195000,185000,185000,179000,169000,150000,149900,162450,174900,174900,169900,169000,166400,159900,150000,149900,147500,139900,140000,147000,144950,150000,149900,145000,139900,134950,138500,140000,143450,144900,153450,154900,159900,169950,179000,185000,180000,179500,174250,175000,164950,169900,179000,189900,174750,179700,185000,199900,196700,192400,175000,174400,164900,165000,172400,179900,180000,189000,185000,189000,187378,188189,184900,179900,179900,199450,191500,188500,187745,189900,189900,189900,187950,205950,224500,199450,192500,189950,199000,211950,219900,220000,210000,209000,198900,207200,210000,210000,189000,189000,189000,214950,225000,225000,225000,219900,219500,219000
"Newhall","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235000,239750,239250,235000,235000,229000,244000,244900,241500,229700,235000,235000,242500,247000,277000,253000,265000,286250,239900,243000,246250,252500,274500,274950,276750,279000,295000,3e+05,289900,308000,293750,282500,279000,289900,310000,315000,310000,307500,299000,299999.5,313999,314500,313999.5,314999.5,324750,349000,330450,330000,349000,364999,334999.5,340000,334900,339999,334900,339194
"Bayside","Virginia Beach","VA","Virginia Beach-Norfolk-Newport News","Virginia Beach City",94,245000,244000,239000,227000,218900,219900,219900,219900,218200,216900,209400,207900,218400,219150,200900,219200,210000,199900,209900,212000,209900,206000,210000,205000,215000,211000,229950,229500,228000,225000,219450,219900,220000,234900,227450,219500,236900,228900,224900,224900,212000,224825,225000,223825,219950,219900,219900,222500,246739.5,249900,248950,245000,226550,230000,218947.5,217995,217450,221000,215000,2e+05,207000,212500,210000,218500,230000,232000,239900,244500,244900,244900,248900,232900,232000,232500,231250,231950,229650,230950,230000,234950,225000,229900,229900,229250,225000,224897,229900,229900,229900,237000,232450,225000,228450,229900,247000,237900,239900,240403,243500,240000,245000,238750,241200,234950,244000
"Lake View East","Chicago","IL","Chicago-Naperville-Elgin","Cook",95,280000,275000,269500,274950,265000,269000,269000,269000,268900,272450,273700,268900,268400,269000,269000,270000,269000,264950,259000,259000,250000,250000,249900,249900,250000,254950,250000,250000,239000,225000,225000,239000,250000,259500,269950,258750,250000,255750,274900,282500,279950,280000,295000,285000,285000,284900,275000,272500,269900,275000,275000,270000,267700,277000,269900,275000,274900,275000,274900,275000,275000,270000,270000,280000,269000,265000,259900,250000,254500,265000,270000,279900,274950,289000,287000,279949.5,275000,279000,280000,289900,299000,309900,329000,330000,350000,379000,350000,329000,325000,330000,330000,325000,362450,359900,349000,359990,341400,338750,342900,325000,324000,308500,299000,310000,309900
"Fort Greene","New York","NY","New York-Newark-Jersey City","Kings",96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820000,850000,930000,975000,910000,925000,925000,1010000,970000,1075000,1100000,970000,925000,940000,949500,949500,975000,960000,980000,980000,975000,998888,980000,989000,998500,998500,1004500,1042500,980000,989500,972500,950000,975000,1148000,1055000,997500,1044500,1067499.5
"Whitestone","New York","NY","New York-Newark-Jersey City","Queens",97,249000,249250,269000,279000,285000,289000,279000,269000,255000,255000,255000,249000,249000,254900,255000,249000,249000,249000,247900,249000,249000,248500,249000,245000,247750,242500,249000,249000,248500,248500,245000,245000,245000,235000,235000,239000,239000,240000,246000,239000,245000,239900,235000,229999,236500,225000,219950,218000,225000,229000,225000,229000,235000,235000,237000,239000,239000,222450,225000,229000,235000,229999.5,239000,240000,251000,259000,250000,259000,255000,279000,277388,279444,282000,273944,272000,260000,268500,264000,259250,265000,265000,265000,265000,275000,285000,289000,291500,311999.5,325000,325000,325000,312499.5,304443.5,321500,334000,318888,299999,332000,345000,349000,345888,349000,369000,397499.5,369000
"Tarzana","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302450,275000,315000,332449.5,329900,327000,327000,323400,299900,293500,282475,286500,259700,279500,295000,288800,299900,328555.5,337449.5,334999,325000,282000,310000,299450,319950,329000,332499.5,325000,329000,324000,345000,329000,335000,339450,333499.5,333499.5,336999.5,336999.5,369900,395000,399000,349999,385000,389500,374999.5,375000,375000,347450,382500,405000,389950,390000,396000,410000,410000,410000,429000
"Anaheim Hills","Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange",99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411950,419894,424900,412000,412000,415000,422450,415000,429900,449900,434450,439950,432000,445000,459900,460000,449000,443000,439900,435000,427000,429900,437000,439000,439700,425000,444500,449000,481000,498000,491750,493500,494250,479500,475888,475000,484900,487000,489000,488000,479000,479000,492000,477500,482000,482000,479000,489000,489000,489000,489000,499500,524950,523875,523875,519250,499900
"North Park","San Diego","CA","San Diego-Carlsbad","San Diego",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329000,324900,329900,354950,352400,375000,359000,352000,349900,359000,350000,360000,360000,389000,379900,375000,380000,375000,375000,382686.5,374000,365000,360000,350000,360000,375000,387000,399900,367500,399000,399995,449000,405000
"South Boston","Boston","MA","Boston-Cambridge-Newton","Suffolk",101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,479000,460000,464000,492450,499900,499000,514950,499000,529000,564000,599000,554000,537000,559000,549000,569000,599000,569450,559000,545500,569000,575000,629450,629900,599000,625000,619000,599000,599000,574900,589000,575000,599000,599000,599000,639900,674000,669000,699000,669900,682250,699000,699000,715000,734000,739499.5,749000,797000,779000,784450,799000,855124.5,899000,922000,949000,922000,950000,949000,959500,937500,899000,899900,899000,899000,899000,889000
"Studio City","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",102,439700,425000,429000,429000,449000,431450,439900,440000,440000,434450,429000,439900,429000,399950,399900,374950,399000,389000,385000,394450,382000,384000,374725,350000,349900,352475,399000,392000,417500,454950,439450,414500,419450,439999,404950,399900,449000,449000,490000,449000,499000,525000,499000,499000,549000,515000,535000,575000,559000,549000,550000,565000,549950,517500,539000,515000,524975,529500,545750,515000,530000,552500,557000,575000,579000,559000,559000,554500,549950,549975,549450,565000,599000,610000,599499.5,599925,635000,642000,637000,619000,625000,650000,709000,684250,650750,652500,639000,649000,649000,674000,656000,655500,699000,704344,704344,649000,649000,689000,639000,690000,679000,682000,642000,639000,659860.5
"Morris Park","New York","NY","New York-Newark-Jersey City","Bronx",103,,,,,,,,,,,,,,,,,,,,117500,115000,120900,139500,135000,129000,132000,125000,118899,119000,125000,116000,118000,118000,125000,116000,125000,124500,117500,125000,125000,115000,119487.5,117487.5,119975,115000,115999,115999,115999,134000,145000,139500,130000,125000,120987.5,125000,124500,129900,130000,139999,130000,129950,127500,129950,135000,137000,135000,131500,131500,130000,125000,121500,119000,124450,117500,117500,121999.5,119000,119000,124999,130000,128000,142250,145250,128500,125000,122500,126249.5,134000,128749.5,135000,135000,135000,135000,137000,139450,139000,139900,139000,139999,139999,139499.5,141499.5,139999,145000,150000
"Chatsworth","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285900,290450,296500,324950,329000,319000,329950,326500,326500,333000,339000,319000,312500,299900,324500,325000,330000,329900,335000,343447.5,332900,344250,335000,349000,347000,347000,349950,350000,350000,349975,349925,339999,354450,372475,366250,362500,364225,369000,369000,369450,370000,381975,386950,390000,389950,392500,382335.5,393500,409000,399250,399900,399000,389000,399500,399999,411499.5,399999,413999,419425,412500,409995,424750,419000,419499.5,420000,421500,424950,439000
"Saugus","Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325000,325000,325000,327000,335000,343000,353500,345000,369000,359900,344999.5,359950,364500,364325,372450,367800,349999.5,349999,375000,369000,369000,389499.5,364900,364950,372450,389000,379950,369900,365000,369900,389900,390000,389900,384985,389450,384888,375950,394890,387000,382450,395000,405000,419990,445000,414997.5,402500,425000,449900,430000,429950,431750,449000,440000,462925,449925,450000,465950
"Central","North Miami","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade",106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55500,57750,50775,45000,43900,44400,45000,48500,48750,50000,54950,60000,60000,56700,59400,60000,59900,59950,65000,65000,64950,65000,72000,75000,75000,75000,70999,75000,69900,74500,67500,71000,79450,70000,75000,80000,78500,79200,79900,70000,75000,82500,85000,75000,79950,80000,79949.5,84900,93200,95500,95000,99250,95000,91950,89950,89900,89000,90000,1e+05,105000,99900,97000,98500,89500,88750,89000,97750,97700,95000,105000,108500,108500,112000,110000,110000
"Throggs Neck","New York","NY","New York-Newark-Jersey City","Bronx",107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337000,299000,282000,255000,254900,276000,285000,305000,317000,325000,295000,320000,309000,296000,296000,296000,279000,279000,282000,290500,296000,289000,277000,247450,227273
"Downtown","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572450,569900,549000,549000,544000,544000,557000,559000,579900,589000,607499.5,594000,581950,559500,565000,569000,576500,598000,598000,593500,6e+05,617000,615000,627500,633000,648500,649500,645000,660000,697000,715000,725000,699800,699800,699000,679000,679000,720000,699000,719500,749000,762000,798000,765000,801000,798500,758130,779500,779000,779000,760885,763385,763820,782500,754500,782000,757500,715000,725000,765500,796000,799000,825000,829000,825000
"La Jolla","San Diego","CA","San Diego-Carlsbad","San Diego",109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899000,910000,884950,849900,875000,867500,890000,874000,838500,807000,850000,825000,829000,865000,854500,899000,899000,920500,880000,848500,879000,925000,995000,995000,949000,929000,997000,999999.5,998500,995000,935000,915000,934900,915000,950000,899000,949500,945000
"Southwest","Reno","NV","Reno","Washoe",110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240000,265500,247350,263747,259500,261623.5,269000,282500,285000,294884,294109.5,299990,299990,299990,301995,299000,315000,299500,343500,320500
"Del Rey","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583600,619500,695000,667000,654500,689000,690000,694900,669950,669000,724500,699000,698500,685000,698500,699900,685000,672500,681500,749000,749250,759000,754000,787000,789000,795000,761950,792000,802500,849000,810000,829000,842000,842000,815000,815000,829000,850000,849000,850000,849000,850000,850000,845000,835000,849000,857990,872990,885495,898495,895000,895000,885000,875000,897000,899000,897000,899990,892000,935000,949500,967000,974000,985000,959000,949000,929500
"Central Islip","Islip","NY","New York-Newark-Jersey City","Suffolk",112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260000,260000,261000,285000,282500,285000,285000,285000,285000,285000,285000,285000,295000,292500,295000,295000
"Capitol Hill","Seattle","WA","Seattle-Tacoma-Bellevue","King",113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254950,249950,237200,249950,265000,279000,247475,254950,252475,284000,299950,275000,290000,309950,317475,322450,309000,278000,280950,275000,263000,296950,299000,299000,278500,292450,3e+05,319997,332500,348000,319998.5,325000,329950,318250,350000,359500,345000,325000,379950,382500,375000,367500,361250,395000,385000,372250,371475,381500,370000,391450,379000,379000,377500,409475,444475,450000,399999,425000,425000,472500,465000,448250,449950,475000,449000,4e+05,458000,458000,458500,496500,475000,449950,475000,472475,499000
"Greenpoint","New York","NY","New York-Newark-Jersey City","Kings",114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999999,995000,1124500,1185000,997000,1050000,967250,1025000,1037000,998750,1080000,989750,950000,1024500,1062000,1074000,1088640,1187350,1125000,1184700,1202140,1195000,1197000,1263870,1300000,1295385,1285885,1235000,1225000,1225000,1175000,1175000
"Columbia Heights","Washington","DC","Washington-Arlington-Alexandria","District of Columbia",115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499000,499750,464000,475000,507450,509450,494900,499450,499450,487000,509500,499900,535000,539450,524900,530000,545500,509000,522000,564840,567000,562500,549900,573000,549900,559950,572500,549000,559000,591950,572000,549700,549950,559000,537450,504900,507450,499900,525000,519000,479900,538835
"Venice","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",116,795000,749500,749500,775000,745000,735000,707000,740000,795000,795000,799000,822900,777250,818888,843500,850000,892000,849000,795000,848000,822900,799000,807000,780000,750000,750000,749000,794000,799500,820000,820000,817500,849000,820000,839000,839000,849000,899999,979999,1025000,1095000,1185000,1050000,979999,979999,975000,949000,949000,950000,1050000,1050000,1050000,1122000,1154500,1147500,1099000,997750,995000,1100000,1100000,1090000,1075000,1072000,1097000,1149000,1200000,1196000,1196000,1125000,1196000,1198000,1197000,1299450,1095000,1175000,1100000,1182500,1249000,1249000,1259500,1239000,1199500,1288000,1224500,1250000,1195000,1287000,1299000,1310000,1325000,1295000,1432500,1397000,1412500,1399500,1399000,1475000,1629000,1495000,1395000,1395000,1395000,1399000,1395000,1512000
"Brentwood","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",117,699000,689000,675000,679000,670000,649000,659000,659000,672000,659000,659000,623000,619500,624000,624000,604257.5,595000,579000,592000,599000,629500,620000,629500,699999,704949.5,699000,729000,699000,727000,765000,775000,764460,732000,735000,719000,749000,729000,699000,680000,699500,775000,749000,762000,749000,757400,771950,769900,859000,799000,786500,753500,754000,749000,768000,809000,819000,819000,829000,822000,799000,829000,849497.5,875000,829000,825000,799000,847000,795000,847000,899000,946940,979000,975000,999000,924500,975000,1045000,975000,949995,862000,879000,939500,989000,898500,999000,999998,989500,1065000,1098500,1034000,992000,999499.5,999974.5,975000,915000,950000,1059000,1050000,1099000,1177000,1178500,1176500,1167000,1197500,1199000
"Makiki-Lower Punchbowl-Tantalus","Honolulu","HI","Urban Honolulu","Honolulu",118,274999.5,270000,289900,296944,292500,275000,269500,274000,299000,289900,295000,297000,294000,286000,299475,295000,300100,295000,301300,319000,315000,344000,338000,338000,340000,341500,354000,327000,350000,323350,330350,339500,315000,309600,3e+05,295350,300100,301600,301600,306150,299000,298000,299000,299000,286500,289000,3e+05,310000,321000,325000,331500,325000,329000,327000,329000,334500,313000,319000,310000,329500,350000,342250,329500,355000,347000,345000,345000,345000,338000,338000,338500,342500,342500,333500,365000,365000,358000,365000,360000,349000,355000,361800,364900,349000,355000,355000,375000,358000,349000,358500,345000,359000,358500,359000,355000,349000,349000,337500,340000,340000,335000,349000,349000,359000,349500
"Aliamanu-Salt Lake-Foster Village","Honolulu","HI","Urban Honolulu","Honolulu",119,245000,249000,250000,253900,254900,253900,256500,254900,253900,256450,239950,259000,261000,261000,275000,282500,280000,280000,269950,269900,268000,275000,283750,323500,327000,364000,325000,290000,280000,271500,269900,299000,3e+05,282000,290000,284500,299000,299000,308000,312000,325000,309900,325000,317000,320000,315000,315000,324250,330000,312500,312500,332500,330000,327500,310000,310000,339000,323500,318000,324000,324000,344000,352000,334500,340000,350000,337000,339500,317250,313000,325000,320000,320000,315000,345000,346000,369500,369000,362000,379450,350000,380000,384000,380000,359900,379500,362500,360000,357500,375000,388444,393944,411000,390500,392750,397000,376500,380000,365000,380000,394250,394500,419000,399000,393000
"Homecrest","New York","NY","New York-Newark-Jersey City","Kings",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454000,460000,469000,469000,479000,525000,499000,499000,479000,479000,489000,519000,581500,588500,575000,569000,589000,572000,569000,614499.5,599999,629000,635000,635000,639000,652800,635000,639000,639000,639000,639000,639000,639000,639000,635000,629000,625000,635500,625000,6e+05,580000,569000,525000,501000,5e+05,502000
"Neartown - Montrose","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,349500,292450,275000,269000,265000,275250,285000,284950,284450,265000,259000,255000,278750,290000,269000,277450,278000,268750,282450,272000,259900,289900,292500,292500,272450,271250,295000,290000,299000,279900,290000,289900,288000,299900
"Downtown","Jersey City","NJ","New York-Newark-Jersey City","Hudson",122,439000,429000,415000,397500,389000,389000,382450,399949.5,399000,399000,399000,401612.5,408500,399000,404949.5,404949.5,399000,374500,368889,385000,394750,399000,399000,394500,399900,414750,407000,415000,435000,435000,425000,432500,439000,419950,429500,435000,435000,439000,449000,453000,449949.5,439900,429000,414500,415000,424000,430000,449999,459000,459450,467000,479000,499000,490000,508750,499250,479894,489000,485000,491000,496950,549500,529000,565000,565000,589000,589500,599000,618500,624000,629000,630000,569450,625000,619000,6e+05,631950,625000,6e+05,615000,669000,674000,649250,649250,725000,720000,719500,739500,719500,729999,719000,739900,749000,719500,780000,749500,793900,799000,779000,724950,713500,750000,719900,769000,729000
"Briarwood","New York","NY","New York-Newark-Jersey City","Queens",123,,,239000,239499.5,238937.5,229850,229900,191500,195000,194500,199990,199995,184000,182500,180000,179000,194443.5,185000,185000,188944,189000,185000,184000,175000,169000,169000,168999,175000,169888,165000,159000,165000,156500,159000,158000,152000,160000,165000,159000,169000,173000,179999,179000,175500,179999,179500,170000,178888,180000,172500,188000,189000,189000,189000,185000,189000,190000,190000,190000,190000,190000,195000,189450,189000,195000,198000,195000,195000,199000,199000,2e+05,203000,199900,203000,205000,208000,210000,210000,215000,229000,227000,229000,225000,225000,210000,215000,215000,232000,235000,232500,229000,229000,225000,225000,220000,226000,225000,221500,225000,220000,219000,229500,234500,233000,240000
"Bronzeville","Chicago","IL","Chicago-Naperville-Elgin","Cook",124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148900,148800,149700,146500,141450,149900,153000,159900,156900,159800,160000,167454.5,164950,186684.5,188000,195000,198000,198000,184900,193700,204900,205000,199900,199900,205000,199900,205000,205000
"Washington Avenue Coalition - Memorial Park","Houston","TX","Houston-The Woodlands-Sugar Land","Harris",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310000,319000,329900,345000,329000,324999,322500,319500,322000,325000,325000,325000,339900,325000,325000,327000,324900,321950,324990,315000,314950,315000,305000,314950,319750,307250,3e+05,3e+05,315000
